student_id,college_id,program_id,cumulative_gpa,agg_terms,plans_for_paying
85a95557-d4ab-4ce4-bfea-1b92a09a8afe,faee213a-972d-44c3-aa2a-06acddcdaec1,2cef1334-eaa2-407f-9787-0c88581cd35b,4.0,Summer,[]
04c86f52-3792-49c6-86a1-aafc86deebc7,e4af08a8-8d33-4bc2-9c6c-fdac3287bf5b,7046667f-b714-4c08-9a92-7dfc2c2f71dd,3.4,Summer,[]
95587424-c0bf-4960-91bb-6ea56a560eaa,da0e9aef-1697-4ee4-bc55-9053a4b4d411,fe89a122-c95d-4e53-8ede-802708c79306,3.2,Summer,[]
aa9d49de-d2df-483d-b774-4db90ad26bbb,6819c1a3-0a31-4414-8d36-60a26bfe8c0f,dbc5be23-f12b-4c57-8858-083698774c04,3.2,Fall,[]
0fbda1bc-c9f1-40c5-8a5d-82c58c1d6f34,a774f1a2-246f-4162-945c-988a4ecc5928,92d91241-13f0-453d-9581-8aa3dcadaed5,4.0,Summer,[]
5590d4f2-dd56-49b3-a736-a6f90f5c153c,39f292fd-2818-4643-ac7c-3169ce3afde5,febb8de5-665a-44a1-b25e-e61128642d2a,3.26,Summer,[]
3f294e23-0c8f-48a4-8eb7-ace64d39b523,a93fcf2e-b443-4369-a6e5-1d3b566ff455,e543ea7e-efce-4f00-86f0-adc359316d13,3.49,Summer,[]
4e2f7107-c17e-4477-a6cb-1b3560825026,8c1e9f69-c49a-4a69-b5a4-6e37210676c2,c5eb996e-8b41-4e2a-b5ad-a74d1a0edc44,3.44,Summer 2,"['financialAid', 'scholarshipsGrantsFromYourSchool', 'personalAndFamilyFunds']"
1c59255f-bb1d-432f-a7e9-6f96058165ec,0c096fab-5138-4582-a6e7-2e132878f653,c7bd29ea-81d1-413c-b503-a14ca37fbd88,3.13,Fall,[]
e1937a7f-14b2-4646-acde-848d68079d22,c2bc8ec7-ebdc-4f24-8aea-4e8168558ec1,f32a1895-788b-4dcf-a13e-45b2a7b5dd91,2.7,Summer,"['scholarshipsGrantsFromYourSchool', 'financialAid', 'personalAndFamilyFunds']"
094e0cb8-ab83-4b41-ac9c-2c2c0f924086,da0e9aef-1697-4ee4-bc55-9053a4b4d411,fe89a122-c95d-4e53-8ede-802708c79306,3.08,Summer,[]
375af0c0-8d20-4883-b1f5-07c7892a6978,39f292fd-2818-4643-ac7c-3169ce3afde5,961466d7-a7fe-4eb8-9568-f3aac312b7e8,2.9,Summer 2,[]
7fa65d2f-225e-4985-90e6-378ddd7f7f64,f9ba1552-5ec5-412a-84ad-35356db59d24,dbc5be23-f12b-4c57-8858-083698774c04,3.4,Summer 1,['scholarshipsGrantsFromYourSchool']
904369c4-d991-4cf2-9e53-a0420ddc77a4,24d36d16-65ba-4e9c-9dc2-846dc2ad8c7f,8fdd6f9d-8d6c-492b-9336-3cbe2aad159e,3.96,Summer,[]
7b22cca2-91c6-43d6-8c92-851de9107b77,37a1e067-612f-46b1-8b25-14f6e9d97816,45699d0c-97c9-4877-8927-e6d19013b356,,Summer,
44293387-0e26-4807-9cb9-f9fa9cccfc4d,da0e9aef-1697-4ee4-bc55-9053a4b4d411,fe89a122-c95d-4e53-8ede-802708c79306,4.0,Summer,[]
c06811c1-3a63-4b1f-9620-42a677c7cb4d,6c227bc2-7126-4a28-a431-ae43ac25ad71,86ab695d-afbb-4414-9bc1-cb59a2af15a0,3.82,Summer,[]
3b73ca0a-4f01-4ad0-b3fa-ee256b807b80,103b2d79-7c0e-4d15-af19-c28d3eb486ef,9eb7f574-9467-47ad-a8de-3797f41090d6,3.82,Summer,[]
58e18991-9b61-43b8-940e-ddbc55fb3866,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,6b8a4f5f-6207-4191-a332-b00d10bad980,3.41,Summer 1,['personalAndFamilyFunds']
a00f6d84-34bc-495b-95a1-5bef02bc585a,ebd4d8bd-5812-425c-ae66-e2077649b2d9,6b8a4f5f-6207-4191-a332-b00d10bad980,3.72,Summer 1,['personalAndFamilyFunds']
d9424b64-18c8-47ff-ac42-69a58be84d04,14f9a132-acda-4cce-a7f8-9a9a6697ab6b,aeaf5a9d-f887-4575-b89a-2c409880d0a6,4.0,Summer 2,[]
41abce49-f140-4d55-bbf8-54fc1743f079,b9e5c2c7-9962-4da8-96a2-375b712a369f,8d62025a-d5f7-414c-a626-2ccb60e00650,3.1,Fall,"['scholarshipsGrantsFromYourSchool', 'financialAid', 'personalAndFamilyFunds']"
87022075-34e7-44c2-a705-43bc5d1e3f84,601f197a-c3ba-4408-9e7e-ca87abc96a5d,bf8952f9-85b0-4027-bd9c-60be7fed050f,3.1,Spring,[]
c098961e-9120-44fb-ac8a-053a250cfa2e,618290d8-5298-4362-8871-b5be06edd2a8,43b73561-876e-47d2-a6fd-3673390d52dc,4.0,Summer,[]
5db44ae1-69dc-4264-b7f6-93ff0cebd86b,f9a34686-1cce-4092-9a0e-7b22242fd4fc,dbc5be23-f12b-4c57-8858-083698774c04,,Fall,
6ceb7903-2ff4-4fa6-9a13-c8d171646182,cddeec7d-c080-46f3-b605-c661c4e1e46a,60bd8244-b2a0-4627-b3b7-26d49b211e46,3.54,Summer,[]
10017a4b-49d0-499c-a2ca-76810ea6021c,0a41ac75-d763-4ddf-bb8b-34f234606a81,9002e42e-9140-4c5f-82bf-196ffbdbcde5,3.73,Summer 3,[]
a3bbdfa3-3cd7-46ce-8775-7075160759f6,cd9d9597-9671-4137-aa22-83def222e702,3df6f9d3-eae9-487f-b0db-b58ad1486a1f,3.75,Fall,[]
2c62776b-024b-4847-9379-bc4ae2e84f47,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,8d20548d-e890-4ca1-9c2c-b9cb8b278a06,3.69,Fall,['financialAid']
022b76af-6f81-424c-8658-b44daf659fd3,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,b3a758f3-fae4-4cf5-9f82-b81ff384d220,3.69,Fall,['financialAid']
748b1b72-d486-4a17-b931-832356626216,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,c7bd29ea-81d1-413c-b503-a14ca37fbd88,2.7,Fall,['scholarshipsGrantsFromYourSchool']
62265989-46d2-45fe-ae5e-38c1f7735764,6c227bc2-7126-4a28-a431-ae43ac25ad71,dbc5be23-f12b-4c57-8858-083698774c04,3.9,Spring,['personalAndFamilyFunds']
5f9715f9-24e7-40b7-926a-54c1073e8850,756da19b-d7e8-4d65-ad2c-1a5efe40edb7,3ea4937a-2326-45af-8b05-b203cd661513,3.02,Fall,"['financialAid', 'scholarshipsGrantsFromYourSchool', 'personalAndFamilyFunds', 'loansCreditCards']"
4504b0c8-b5b8-40a6-8d76-f031d77919ff,618290d8-5298-4362-8871-b5be06edd2a8,64ba5658-8530-4354-85cd-8554d875fb2f,4.0,Summer,['personalAndFamilyFunds']
bf04a00e-68a6-433c-9ecd-5d522069e08d,5df9f575-b8b5-4e2e-996e-f9cf8a1735a5,5606125e-e715-45d9-89ce-fcc12a06ef5f,,Spring,
0dec7d8c-277f-4618-bae5-0226ae7dd4ba,cd9d9597-9671-4137-aa22-83def222e702,3df6f9d3-eae9-487f-b0db-b58ad1486a1f,3.72,Fall,[]
ced7b14b-410a-496f-b07b-950893b4f8c5,c8e964c7-022a-44a8-b5c9-c672e6c5e007,2a51195e-e087-483d-8de3-96f4b6954646,,Summer,
0c91eb11-f6e6-425a-b03e-7c7666508c83,faee213a-972d-44c3-aa2a-06acddcdaec1,0f9cb390-84c8-4beb-a927-064b2dfe213a,3.79,Summer 2,['personalAndFamilyFunds']
c3369c6f-6811-4c94-851d-3092f5a5aebf,30ee62f5-47c5-4886-b742-a75efe7d692d,dbc5be23-f12b-4c57-8858-083698774c04,3.9,Summer 1,"['personalAndFamilyFunds', 'scholarshipsGrantsFromYourSchool']"
c5f0f71e-36dd-497e-941f-d6e3e700a5d9,eaece21d-2ccf-4ed4-8f3f-1323eeaa164d,cbec4572-1049-4d45-bf06-798739838e13,3.75,Summer,[]
4a56f885-a9df-4c5f-bd50-9f751b1bb0e9,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,dbc5be23-f12b-4c57-8858-083698774c04,3.34,Summer 1,"['scholarshipsGrantsFromYourSchool', 'personalAndFamilyFunds']"
22b4096f-6d53-49d4-9895-b67fbcd4b7c2,833bce5a-c216-40f4-9673-fba2029ec757,67ae4436-c57c-407e-bda3-e8b93df3396c,3.96,Summer,[]
2881aa37-a924-49d9-955b-05302749f79c,5df9f575-b8b5-4e2e-996e-f9cf8a1735a5,5606125e-e715-45d9-89ce-fcc12a06ef5f,,Spring,
ba4034b8-2673-47a9-84ca-6d69bc2268f8,7597faba-e5c0-48dc-b01e-444cdd9e3584,183334b5-2b33-4da1-821f-47c7270b6bc2,,Summer,
7b123d57-d179-4d63-b4f6-e352f56df8f5,6819c1a3-0a31-4414-8d36-60a26bfe8c0f,e4908dde-eefb-4846-af73-3b07012a4872,3.0,Fall,[]
b1ba789f-6f7e-451e-b4a6-c2a5bc290a36,7c372596-7ab5-4234-99bc-39643aef2502,b74c4987-e885-4e38-a0ed-2cca9d7a248b,3.0,"Summer 1, Summer 2","['scholarshipsGrantsFromYourSchool', 'personalAndFamilyFunds']"
caf56739-72e7-4e11-bfcf-a4132ae54d13,a93fcf2e-b443-4369-a6e5-1d3b566ff455,e543ea7e-efce-4f00-86f0-adc359316d13,3.0,Summer,[]
c7efd353-21f3-49cb-becb-2ffa604f8323,0c096fab-5138-4582-a6e7-2e132878f653,25d1c1bd-1ae9-448c-b2cd-499d1c05d642,2.8,Summer 1,['scholarshipsGrantsFromYourSchool']
de671138-efd7-4d3b-901f-0f92b6c335b2,d69abf15-d9b1-4bd5-8aac-11195c8f138e,33fc9516-52ec-46e0-a5fa-4d246e9f6f28,3.19,Summer,[]
f6a60bd4-1bc6-4549-98dc-2ee43c1dac43,0c096fab-5138-4582-a6e7-2e132878f653,37978bf8-aa19-4c8f-8a6e-fa7d64f80375,3.73,Fall,"['personalAndFamilyFunds', 'scholarshipsGrantsFromYourSchool']"
cf31c79d-3898-4bf8-a70e-78bc198038e2,cddeec7d-c080-46f3-b605-c661c4e1e46a,b8861c74-242d-453f-91db-c2def4f2d7d9,3.2,Summer,[]
175b20c9-93ee-4fdd-ad55-1c9b7df652a0,18536283-9dbe-4463-8446-14993ac2226b,b74c4987-e885-4e38-a0ed-2cca9d7a248b,3.97,Fall,[]
f7d2a168-cd88-45eb-93f2-32819738e380,0c096fab-5138-4582-a6e7-2e132878f653,7d12798d-b6d3-4f44-98c7-0ab5dece70e8,3.78,Fall,"['scholarshipsGrantsFromYourSchool', 'financialAid', 'personalAndFamilyFunds']"
ea527a4b-f189-4aaa-8f63-981e01d74edc,f57bb81b-e3d2-478b-bc3c-bfdf0b6ed8f0,d2dec035-d5da-4f68-b605-a66b99f25519,2.75,Summer,['personalAndFamilyFunds']
35abea25-01d8-4acf-a45d-9e0f9179ab91,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,dbc5be23-f12b-4c57-8858-083698774c04,3.4,Summer 1,['personalAndFamilyFunds']
e1717568-7efc-40cc-94eb-c7a4d6317277,eaece21d-2ccf-4ed4-8f3f-1323eeaa164d,cbec4572-1049-4d45-bf06-798739838e13,3.94,Summer,[]
71e12773-05f1-43d3-91df-3c7fe32a5a5c,6c227bc2-7126-4a28-a431-ae43ac25ad71,dbc5be23-f12b-4c57-8858-083698774c04,4.0,Spring,['personalAndFamilyFunds']
4498cbdf-c861-4b6d-9a31-c9d4e213ca69,851c6d14-a90b-4eb9-a820-854f7657f3e1,5606125e-e715-45d9-89ce-fcc12a06ef5f,4.0,Summer 1,['personalAndFamilyFunds']
3297bffe-beba-408a-9d29-bdc47f1c2783,7c372596-7ab5-4234-99bc-39643aef2502,c7bd29ea-81d1-413c-b503-a14ca37fbd88,2.91,Summer 1,['personalAndFamilyFunds']
194f90d5-4a95-46dc-bda0-6282f74575b1,da0e9aef-1697-4ee4-bc55-9053a4b4d411,3336571f-ec22-4400-9191-c436260b6698,3.4,Summer,"['scholarshipsGrantsFromYourSchool', 'personalAndFamilyFunds']"
feb4b670-1dcb-4b3b-b966-839fc2b63b89,24d36d16-65ba-4e9c-9dc2-846dc2ad8c7f,08cd36f9-7bf6-4ce1-b6cb-c219a6dcc407,3.03,Summer,[]
f69d90e9-f711-41f3-9827-1560828b0729,eaece21d-2ccf-4ed4-8f3f-1323eeaa164d,05cddf20-2f2d-4b1e-a89d-9c7e9dad77aa,3.3,Summer,[]
61ee52ed-ee1b-49f7-a1a8-0a1954246e72,eaece21d-2ccf-4ed4-8f3f-1323eeaa164d,05cddf20-2f2d-4b1e-a89d-9c7e9dad77aa,3.84,Summer,[]
898631f7-f7c6-4851-b770-2f763e6fb2b9,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,c7bd29ea-81d1-413c-b503-a14ca37fbd88,3.36,Fall,['personalAndFamilyFunds']
3f2f0044-2c14-422e-8e7e-6f3849b72643,0c096fab-5138-4582-a6e7-2e132878f653,dbc5be23-f12b-4c57-8858-083698774c04,3.3,Fall,[]
d6e91c12-96a7-4431-b7ee-51fc21c49a6f,24d36d16-65ba-4e9c-9dc2-846dc2ad8c7f,024c8656-90e5-4c76-9608-61988233be6d,3.89,Summer,[]
79697a31-4d9d-467c-93bc-9e03900c51b4,da0e9aef-1697-4ee4-bc55-9053a4b4d411,b85f94ba-8d41-4c2e-be37-bcacbad9a254,3.5,Summer 1,['loansCreditCards']
8bc9b41d-b4f0-4911-829c-3bd8f94953a1,618290d8-5298-4362-8871-b5be06edd2a8,43b73561-876e-47d2-a6fd-3673390d52dc,3.7,Summer,['personalAndFamilyFunds']
40bdc993-5be5-4058-a0f4-8017db981ab7,833bce5a-c216-40f4-9673-fba2029ec757,67ae4436-c57c-407e-bda3-e8b93df3396c,3.6,Summer,[]
d5aa3df2-4573-4d10-bd04-3aa59d0679b9,a774f1a2-246f-4162-945c-988a4ecc5928,d0e4f33b-320e-4e0e-a2cb-7637b6492884,3.0,Fall,"['personalAndFamilyFunds', 'scholarshipsGrantsFromYourSchool']"
e984fd7c-71d2-4efa-9625-03da6a4936bb,2eae3974-2129-4282-9255-031ecce8352e,bf8952f9-85b0-4027-bd9c-60be7fed050f,,Fall,
089c0bb7-cd4e-41b6-a776-a1473851c124,da0e9aef-1697-4ee4-bc55-9053a4b4d411,fe89a122-c95d-4e53-8ede-802708c79306,3.38,Summer,[]
81466ded-6d26-4a6e-97c4-32f8adb4f055,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,8f354fd2-728e-4eab-8e26-a79a88a6975b,3.99,Fall,"['personalAndFamilyFunds', 'scholarshipsGrantsFromYourSchool']"
e81562b6-b70a-4bf3-a6ef-3deeaae24a64,6c227bc2-7126-4a28-a431-ae43ac25ad71,86ab695d-afbb-4414-9bc1-cb59a2af15a0,3.4,Summer,"['financialAid', 'loansCreditCards']"
7a2c85f0-6b89-4cf0-8d44-267626b0ae5d,37a1e067-612f-46b1-8b25-14f6e9d97816,dbc5be23-f12b-4c57-8858-083698774c04,3.56,Fall,"['scholarshipsGrantsFromYourSchool', 'financialAid', 'personalAndFamilyFunds']"
d82bf877-02df-45ed-913f-fc66c1e9009c,833bce5a-c216-40f4-9673-fba2029ec757,67ae4436-c57c-407e-bda3-e8b93df3396c,3.63,Summer,[]
236e9cd8-0e42-4ec0-952b-9b675ac727d8,851c6d14-a90b-4eb9-a820-854f7657f3e1,5606125e-e715-45d9-89ce-fcc12a06ef5f,3.06,Spring,['personalAndFamilyFunds']
a135e65b-8d94-4b39-9bdc-4f72e7bafae6,55dfeaf1-2f32-493e-91d2-360b28d91e35,c3be06e9-dbeb-4015-b069-9716e0a86e04,3.0,Spring,[]
3f8d69ea-86ac-4bd5-a969-3434dbdb4999,833bce5a-c216-40f4-9673-fba2029ec757,67ae4436-c57c-407e-bda3-e8b93df3396c,2.76,Summer,[]
bfbaecbd-5e71-4b2d-b2ca-2384be8e10fa,601f197a-c3ba-4408-9e7e-ca87abc96a5d,ac642700-fa29-4959-a87b-bab02544a4a5,3.83,Fall,[]
17d82173-5db5-48e2-8db8-c8c97db6fd80,0c096fab-5138-4582-a6e7-2e132878f653,e543ea7e-efce-4f00-86f0-adc359316d13,3.37,Summer,"['financialAid', 'scholarshipsGrantsFromYourSchool', 'loansCreditCards']"
9e3f05d8-ec2d-4efd-bfeb-081411fc9cf9,b4570c8f-334f-4bba-8bab-5a12ae7fd85d,a6a56444-185f-4630-96e0-67c1b24925cd,3.36,Summer,[]
0abea54a-9c54-4db2-a5bd-ff28ba97f9eb,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,700b788b-f32b-4086-905b-ca7972b6373f,3.29,"Summer 1, Summer 2",['personalAndFamilyFunds']
66a0e744-96ca-4959-8f53-09889ba463db,da0e9aef-1697-4ee4-bc55-9053a4b4d411,61c30f9e-3947-48f1-b966-750d86816f58,3.58,Summer 2,"['scholarshipsGrantsFromYourSchool', 'personalAndFamilyFunds']"
cdf172e8-a519-4f18-844c-822b0646ec4f,b841f2a6-b91a-44c6-b28c-7d5577e36c71,dbc5be23-f12b-4c57-8858-083698774c04,,Fall,
06c11ce0-1a56-4a9a-aec9-ed236cee8af7,0c096fab-5138-4582-a6e7-2e132878f653,c7bd29ea-81d1-413c-b503-a14ca37fbd88,3.38,Summer 1,['personalAndFamilyFunds']
3180b428-7f88-465a-92d2-66151fbcfc37,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,c7bd29ea-81d1-413c-b503-a14ca37fbd88,3.2,Fall,['personalAndFamilyFunds']
f5c2c74f-2d98-46e3-8f04-b09bb455d608,eaece21d-2ccf-4ed4-8f3f-1323eeaa164d,cbec4572-1049-4d45-bf06-798739838e13,3.89,Summer,[]
4b84d8b7-c709-4962-9f01-821bac4391e3,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,dbc5be23-f12b-4c57-8858-083698774c04,3.5,Summer 1,['scholarshipsGrantsFromYourSchool']
e02e525e-5937-4b8a-9349-2ffac44b8831,eaece21d-2ccf-4ed4-8f3f-1323eeaa164d,05cddf20-2f2d-4b1e-a89d-9c7e9dad77aa,3.95,Summer,[]
795c840b-b9d5-4325-ab89-53eed6f48ee4,0c096fab-5138-4582-a6e7-2e132878f653,dbc5be23-f12b-4c57-8858-083698774c04,2.9,Summer 1,"['personalAndFamilyFunds', 'scholarshipsGrantsFromYourSchool']"
be9f8189-8c5a-4c1e-be3f-2e5dbd309a3f,9e15edd2-301f-4021-b706-7ece537296c2,ec915c3a-aabc-42f2-aaea-924ab19269e8,2.7,Fall,"['personalAndFamilyFunds', 'scholarshipsGrantsFromYourSchool']"
d28f069c-58b3-43ae-b36e-eaa1a2dbc393,da0e9aef-1697-4ee4-bc55-9053a4b4d411,5356c467-31e2-4000-b4cf-38bc3d445102,3.98,Summer 1,['personalAndFamilyFunds']
3e63a2e5-185b-461b-97a2-b09f66cad1b7,0c096fab-5138-4582-a6e7-2e132878f653,9a2415ce-9834-45ae-9289-d41d4faf3dbe,,Fall,
555a01be-d972-4821-be3e-1d75cf3ba7f7,f9ba1552-5ec5-412a-84ad-35356db59d24,c5eb996e-8b41-4e2a-b5ad-a74d1a0edc44,3.0,Summer 3,[]
fd26917c-d7bf-48b3-abf7-251c953396ca,eaece21d-2ccf-4ed4-8f3f-1323eeaa164d,6b8a4f5f-6207-4191-a332-b00d10bad980,3.89,Summer 1,"['personalAndFamilyFunds', 'financialAid']"
0120d654-0b92-4531-b339-6f853f0b51c6,1792d0f6-e0be-46f4-877c-257313fd094f,3ea4937a-2326-45af-8b05-b203cd661513,2.53,Fall,"['financialAid', 'personalAndFamilyFunds']"
a8558dcb-9425-4862-bc6c-31cf5cdcf58c,6c227bc2-7126-4a28-a431-ae43ac25ad71,86ab695d-afbb-4414-9bc1-cb59a2af15a0,3.6,Summer,[]
3473bb75-b8b0-4db5-8782-7c89b4ed9807,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,a0a9faad-1266-4cbc-a06b-ef11dc36e0a6,3.5,Summer,"['scholarshipsGrantsFromYourSchool', 'personalAndFamilyFunds']"
eab882c1-0e8b-4c85-b1c4-d4dbbef088c8,6c227bc2-7126-4a28-a431-ae43ac25ad71,dbc5be23-f12b-4c57-8858-083698774c04,3.84,Spring,"['personalAndFamilyFunds', 'loansCreditCards']"
044911a5-9269-464f-8443-2837cf2a44a8,aee66ec4-b885-4fa9-a788-2aa797a8c568,ec915c3a-aabc-42f2-aaea-924ab19269e8,,Summer 1,
45ec47f1-913f-47be-8183-7bde4ae0589b,e8f4a393-5c4a-44b2-bf77-e474da5b91b1,6282fa77-56fe-4635-b1f0-770813e93346,2.64,Summer,['scholarshipsGrantsFromYourSchool']
bba92efe-6537-4615-a83c-44c6b0a02499,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,99d1b5d2-b091-47f6-a7ea-75de4cc92a83,,Summer 2,
132111f9-8977-4977-8b97-af4954fea8db,2eb8f429-fcb7-49f0-8970-456dc2c5551a,f32a1895-788b-4dcf-a13e-45b2a7b5dd91,3.8,Summer,['scholarshipsGrantsFromYourSchool']
50da31c4-0b48-42e0-8a95-b6ea97a7e6c3,f9a34686-1cce-4092-9a0e-7b22242fd4fc,dbc5be23-f12b-4c57-8858-083698774c04,2.98,Fall,['personalAndFamilyFunds']
02d5ac4b-c1c9-4260-a7a1-c67fb3ca2c9f,2eae3974-2129-4282-9255-031ecce8352e,9a2415ce-9834-45ae-9289-d41d4faf3dbe,3.4,Fall,['personalAndFamilyFunds']
8d0b9bb9-0028-4ada-859e-2fc853ca1b6c,da0e9aef-1697-4ee4-bc55-9053a4b4d411,0d57af01-8e51-4230-bed4-5da6c65fdf2c,3.48,Summer,[]
9504c678-6af3-4402-b4a2-48e7b1ee50d8,1c3f5b9c-e08c-42ef-9fdb-cfc1185f44e8,2c893eef-3be7-4479-a069-be3a1b4766c9,3.57,Summer,[]
54da2dcc-8123-4594-946b-b1a59d63e9ed,892350c8-f02f-4936-80ac-e0826d7a816d,194ea983-8b6f-4f23-b419-9b2ea73cef9a,3.5,Summer,[]
dfc15820-a0d8-4e02-aafe-bcab29f6ee80,c8e964c7-022a-44a8-b5c9-c672e6c5e007,2a51195e-e087-483d-8de3-96f4b6954646,3.8,Summer,[]
70020eb0-77d0-4c5d-9348-78cbe4d25baa,4cea6157-3087-4c12-b404-c2acbfd997f7,25d1c1bd-1ae9-448c-b2cd-499d1c05d642,,Fall,
fff4b1dc-56a9-4d31-a47a-08d8c9cdf11e,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,c7bd29ea-81d1-413c-b503-a14ca37fbd88,2.85,Fall,['personalAndFamilyFunds']
d3a095d8-d0a8-446b-aa15-834c513c7198,6c227bc2-7126-4a28-a431-ae43ac25ad71,3ad278c6-c018-4c91-b622-4b2b35d2b84f,3.01,Summer 1,"['financialAid', 'personalAndFamilyFunds']"
006df623-2ef5-4736-bf7e-236372b8606d,0c096fab-5138-4582-a6e7-2e132878f653,19df7bc9-65ff-4ca6-b325-379d73c1377a,3.83,Summer 2,"['scholarshipsGrantsFromYourSchool', 'financialAid', 'personalAndFamilyFunds']"
6a6ffd51-18a3-42cf-b9ae-3d24db1f1aa3,eaece21d-2ccf-4ed4-8f3f-1323eeaa164d,cbec4572-1049-4d45-bf06-798739838e13,3.96,Summer,[]
a2bbdd61-3aef-4a27-acd5-1545c7605af7,7597faba-e5c0-48dc-b01e-444cdd9e3584,8f189221-893d-4898-a44f-00625c31707d,3.8,Summer,[]
69231256-8118-43d1-b331-715aa2a684ca,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,9a2415ce-9834-45ae-9289-d41d4faf3dbe,3.43,Summer 2,"['personalAndFamilyFunds', 'scholarshipsGrantsFromYourSchool', 'financialAid']"
e0ab2afd-2416-437b-a9a4-8384b0625cd5,833bce5a-c216-40f4-9673-fba2029ec757,67ae4436-c57c-407e-bda3-e8b93df3396c,3.2,Summer,[]
3437cb4a-7cdc-446d-8856-9fbafe5ef80e,24d36d16-65ba-4e9c-9dc2-846dc2ad8c7f,024c8656-90e5-4c76-9608-61988233be6d,3.74,Summer,[]
a4ba4f1d-3dbb-4157-9c8d-801d34363790,b417253a-7330-42bd-bb02-8e731a127ac4,700b788b-f32b-4086-905b-ca7972b6373f,4.0,Summer 1,['financialAid']
cd1a0e4e-6831-4d52-9385-935b6f6d058c,5df9f575-b8b5-4e2e-996e-f9cf8a1735a5,5606125e-e715-45d9-89ce-fcc12a06ef5f,,Spring,
00f925cb-f6cf-4aff-b83a-0748842b7cfc,833bce5a-c216-40f4-9673-fba2029ec757,67ae4436-c57c-407e-bda3-e8b93df3396c,,Summer,
d4bde610-ddf8-44df-8d76-efe7278f8640,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,b85f94ba-8d41-4c2e-be37-bcacbad9a254,4.0,Summer 1,['personalAndFamilyFunds']
5d0ad6e6-a1bf-4802-bb33-26a861ba9ba8,2eae3974-2129-4282-9255-031ecce8352e,9a2415ce-9834-45ae-9289-d41d4faf3dbe,3.81,Fall,['financialAid']
752e87b7-d833-4c97-938e-cdcedef2a840,59adb243-8531-45d2-b11e-785aef7ad561,25d1c1bd-1ae9-448c-b2cd-499d1c05d642,2.6,Summer 1,['personalAndFamilyFunds']
34ca9eca-ad09-401d-bb20-3f5b45842d79,e482de79-5564-4848-b261-63c9d2598023,909a7769-67cc-4801-ae74-4ff465f827a3,,Fall,
998ea2cb-bcc8-43c6-865c-b5b951ff0c95,d67304d0-e724-421f-811b-24ad492e723e,3ea4937a-2326-45af-8b05-b203cd661513,3.83,Fall,['personalAndFamilyFunds']
999f3643-9eff-40fd-99f0-7acd2925ffa1,17ce0b46-9c24-4a9f-ac3a-1070b0d746f7,bf8952f9-85b0-4027-bd9c-60be7fed050f,3.0,Fall,[]
2f291440-4d3e-4011-832c-6e5b7375b2b9,17ce0b46-9c24-4a9f-ac3a-1070b0d746f7,95234904-646b-4e79-8afd-da423cb78b36,4.0,Summer,['personalAndFamilyFunds']
4d6d73d7-1c4a-4fe3-b0fe-5904d55dc504,851c6d14-a90b-4eb9-a820-854f7657f3e1,700b788b-f32b-4086-905b-ca7972b6373f,3.8,Summer 2,['personalAndFamilyFunds']
9f8c41a9-5ad0-4387-bd40-6261c57eb3cd,6819c1a3-0a31-4414-8d36-60a26bfe8c0f,c7bd29ea-81d1-413c-b503-a14ca37fbd88,3.4,Fall,[]
736456ac-41e6-4be5-9e93-933744143f7c,da0e9aef-1697-4ee4-bc55-9053a4b4d411,fe89a122-c95d-4e53-8ede-802708c79306,,Summer,
680fe922-5885-4f4c-b425-9c1b1dc812fc,0c096fab-5138-4582-a6e7-2e132878f653,b8861c74-242d-453f-91db-c2def4f2d7d9,,Summer,
adaae04d-21c7-4637-9669-c38550fcb4f7,756da19b-d7e8-4d65-ad2c-1a5efe40edb7,3ea4937a-2326-45af-8b05-b203cd661513,3.12,"Summer 1, Summer 2",['personalAndFamilyFunds']
154655f1-8715-4da7-9b3b-693251364b59,97e36824-c4c2-416b-9f1f-f246484429d2,edb15c6d-9e4c-4c77-b647-017df4784907,2.3,Summer,"['financialAid', 'scholarshipsGrantsFromYourSchool']"
c0359015-dd1e-4e9e-af4c-4a4137b18b4e,30ea5d5b-4d16-4e1a-b49c-66e955c28b21,c7bd29ea-81d1-413c-b503-a14ca37fbd88,,Summer 1,
b207e15c-3f4d-4eb8-a378-9d8401327f95,6819c1a3-0a31-4414-8d36-60a26bfe8c0f,b4a22b23-f108-40c9-8c45-ccbfc0a5f5d3,,Fall,
88acf3be-7171-461e-b502-5f8638993859,e4af08a8-8d33-4bc2-9c6c-fdac3287bf5b,7046667f-b714-4c08-9a92-7dfc2c2f71dd,3.1,Summer,[]
